id,name,host_id,host_name,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8718728,The Dahlia House,11124324,Rachel,Northeast Park Hill,39.76432429,-104.9318629,Private room,45,1,18,5/18/2016,2.73,1,134
2694533,"Cozy room, private bath",13790770,Robert,Northeast Park Hill,39.76386298,-104.9200185,Private room,99,1,1,10/2/2015,0.13,1,365
7461833,Park Hill Mid Century home,39084527,Alli,Northeast Park Hill,39.76655835,-104.9141483,Entire home/apt,200,3,5,11/17/2015,0.59,1,328
11544160,Fully furnished lovely home.,60910118,Carol,Northeast Park Hill,39.77005648,-104.9184211,Entire home/apt,119,2,3,5/8/2016,3,1,332
12853583,Comfy room in NE Denver,19204730,Veronika,Northeast Park Hill,39.76308926,-104.9252569,Private room,40,2,1,5/8/2016,1,2,284
3752358,North Park Hill garden ranch ROOM,19204730,Veronika,Northeast Park Hill,39.76309426,-104.9253325,Private room,45,2,21,5/16/2016,2.21,2,166
9563613,Room and Private Bath near downtown,13044760,Ivan,Northeast Park Hill,39.77337145,-104.9375576,Private room,42,3,2,4/26/2016,1.36,2,320
12360525,One Bedroom 1.5 Bath Private Condo,13044760,Ivan,Northeast Park Hill,39.77408522,-104.9382541,Entire home/apt,95,3,0,,,2,309
12955814,"Cozy, clean house with yummy food",43913554,Evie,Wellshire,39.66685133,-104.9415889,Private room,45,1,0,,,1,79
5423504,Wellshire home in great location!,4513655,Dean,Wellshire,39.66655866,-104.9435827,Private room,33,2,7,4/13/2016,0.54,2,285
10118833,Master Bedroom in great location!,4513655,Dean,Wellshire,39.6665481,-104.9439362,Private room,37,1,4,4/8/2016,1.15,2,285
2139342,Designer Home Away From Home,10917089,Jeff,Hilltop,39.72061387,-104.911875,Entire home/apt,120,30,113,4/7/2016,4.04,2,205
2216969,Modern Studio,10917089,Jeff,Hilltop,39.72201847,-104.9117746,Entire home/apt,75,1,52,5/10/2016,7.68,2,275
4574082,"Cute, 1942 ranch",8264792,Sheila,Hilltop,39.72327073,-104.9036472,Entire home/apt,149,2,39,4/23/2016,2.33,1,339
7305805,Private Basement with Bath,38270693,Carrie,Hilltop,39.72129046,-104.9132628,Entire home/apt,75,2,11,5/12/2016,1.11,1,327
11691732,3 minutes to Cherry Creek Bank Row,953271,Kelly,Hilltop,39.71650311,-104.9349424,Private room,140,3,1,5/2/2016,1,3,365
6574455,5min to Cherry Creek Downtown in 10,953271,Kelly,Hilltop,39.7175323,-104.9350356,Private room,130,1,28,5/7/2016,2.37,3,362
6623325,100%Green Denver Home Near Downtown,953271,Kelly,Hilltop,39.71813734,-104.9352548,Private room,98,1,28,5/8/2016,2.37,3,347
12723974,Private 1BD/1BA w/ Sep Living Space,51580378,Russ,Hilltop,39.72075528,-104.9283888,Private room,95,1,1,5/15/2016,1,1,360
11065664,Zen Get Away,50005108,Jaclyn E,Hilltop,39.72289133,-104.9070897,Private room,89,1,9,5/13/2016,2.76,1,358
8409119,Comfy Bed to Rest Your Head,44297177,Courtney,Hilltop,39.71452815,-104.909226,Private room,50,1,0,,,1,230
8841281,Duplex in Cherry Creek East,46301686,Laura,Hilltop,39.71542963,-104.939958,Entire home/apt,105,3,4,5/5/2016,0.66,1,275
9297865,4141 Shangri La Drive,15149496,Ronald,Hilltop,39.71340827,-104.939337,Entire home/apt,650,2,0,,,1,0
9362632,Denver ( Hilltop),48583212,Ivan,Hilltop,39.71706456,-104.9222548,Private room,79,1,0,,,1,365
9532115,Full House with complementary Subar,17452280,Tomas,Hilltop,39.72281115,-104.9077139,Entire home/apt,99,2,0,,,2,166
9392339,Private Room,17452280,Tomas,Hilltop,39.72508827,-104.9083023,Private room,40,1,0,,,2,0
10788598,Beautiful Condo in Cherry Creek,55823074,Cynthia,Hilltop,39.71467034,-104.9406694,Entire home/apt,300,1,0,,,1,365
11870166,Denver Microhostel,36748149,Madeline,Hilltop,39.71380022,-104.9346407,Shared room,30,1,10,5/5/2016,5,9,337
8628744,"Sunny, Two-Story Townhouse",45382366,Brack,Montclair,39.7339752,-104.9174627,Entire home/apt,100,1,9,3/6/2016,1.18,1,251
5508545,"Cozy 2BD-parking, yard, laundry",5124037,Darja,Montclair,39.73849063,-104.9181034,Entire home/apt,75,1,52,5/8/2016,4.11,2,303
2061222,"Sunny private house, yard&driveway",5124037,Darja,Montclair,39.7396123,-104.9195618,Entire home/apt,95,1,12,1/8/2015,0.49,2,164
12636145,Charming 3 bedrm w/ garage parking,68621982,Michele,Montclair,39.73179731,-104.907797,Private room,90,3,0,,,1,333
5921927,Clean Comfortable near Downtown,30753345,Michael,Montclair,39.73680692,-104.9191308,Entire home/apt,125,1,1,4/21/2015,0.08,1,88
993002,Unique Mayfair bedroom available,5439364,Jeremy,Montclair,39.73804621,-104.9098398,Private room,58,2,5,10/26/2014,0.18,1,148
8292743,Comfy Room with Private Entrance,8401543,Stacy And Ian,Montclair,39.73800878,-104.9175956,Private room,55,1,35,5/12/2016,4.39,1,104
12285777,"Artsy, fun,bright colorful house.",20857860,Margie,Montclair,39.73543204,-104.9168663,Entire home/apt,75,1,1,4/17/2016,0.86,1,300
10722117,Charming Tudor in Denver,55052031,Holly,Montclair,39.72649962,-104.921665,Entire home/apt,195,2,3,5/2/2016,1.11,2,53
11126219,Cosy clean bedroom awaits you,55052031,Holly,Montclair,39.72776728,-104.9221917,Private room,60,1,6,5/18/2016,2.37,2,326
6143167,Sunny Private Room w/ Mem Foam Bed,13967801,Brooke,Montclair,39.7341231,-104.9137209,Private room,45,1,20,12/31/2015,1.57,1,86
8906363,You are 15 minutes from everywhere!,46595967,Stephen,Montclair,39.7286819,-104.9220262,Private room,49,1,12,5/16/2016,1.79,1,84
8922901,Newer Lux Home-5 min to Cherry Crk,46660035,Cindy,Montclair,39.7300854,-104.9155199,Entire home/apt,390,14,0,,,2,76
1471740,6 bedroom modern family home!,1516103,Lyndsay,Montclair,39.73142975,-104.9216487,Entire home/apt,280,5,3,12/1/2015,0.11,1,203
964687,Perfect 'Charming' Tudor,5258816,Troyann,Montclair,39.7343574,-104.9035478,Private room,74,2,155,5/10/2016,4.03,1,151
12002460,"Bed, Bath, Hot Tub in Vintage Home",10387069,Becky,Montclair,39.73308828,-104.9221402,Private room,55,1,3,5/19/2016,3,1,332
4350594,Kid Friendly House - Great Location,245393,Melissa,Hale,39.7311628,-104.9223824,Entire home/apt,130,14,6,12/1/2015,0.52,1,260
10231482,Artist's Retreat,22860771,Diana Khoi,Hale,39.72891104,-104.9332437,Entire home/apt,85,1,3,3/26/2016,1.08,1,1
7582281,Quaint Updated Home,33787322,Chevonne,Hale,39.73836589,-104.9373436,Entire home/apt,150,1,3,9/8/2015,0.31,1,0
4913490,Grand Home - City Park 3 Bed 2 Bath,19733821,Anthony,Hale,39.73714253,-104.9359455,Entire home/apt,194,2,15,4/18/2016,1.06,5,15
4992280,Grand Home - City Park 5 bed 3 bath,19733821,Anthony,Hale,39.73567639,-104.9374726,Entire home/apt,224,2,35,5/4/2016,2.35,5,0
4457604,Central Denver Location,23130811,Ana And Dion,Hale,39.72945463,-104.9383396,Private room,55,2,65,3/29/2016,3.59,1,357
8292806,Charming Antique Chic Home,17601254,Patrick & I Am Michele (Brother/Sister),Hale,39.7351537,-104.9301822,Entire home/apt,188,1,20,5/9/2016,2.49,1,324
1733105,"Charming, cozy & affordable",9061797,Marissa,Hale,39.72807724,-104.9324955,Private room,50,1,33,3/19/2016,1.06,1,365
8164176,Sister C's,10768080,Dolores,Hale,39.73281431,-104.9227915,Private room,79,2,1,9/9/2015,0.12,1,363
7247567,Clean and Comfy 1940s Home!,2539132,Lia,Hale,39.73721891,-104.9237081,Private room,65,1,15,4/24/2016,1.42,1,343
12872227,Cozy bedroom with mountain views,6374611,Rasa,Hale,39.73230678,-104.9322564,Private room,49,1,1,5/18/2016,1,1,352
6957313,Comfortable 1 Bedroom Denver Apt!!!,2574193,Stephen,Hale,39.73143927,-104.9400845,Entire home/apt,99,1,36,4/23/2016,5.97,1,170
12022803,Cozy One Bedroom in Ideal Location,5640425,Bruno,Hale,39.73350531,-104.9368235,Entire home/apt,90,1,5,5/1/2016,3.66,1,335
4173809,A lovely Central Denver Cozy Condo!,21657333,Paul,Hale,39.7335304,-104.9388366,Private room,104,2,0,,,1,365
7420484,One Bedroom near Cherry Creek,25768854,Martine,Hale,39.72944214,-104.9314879,Entire home/apt,85,1,4,4/21/2016,2.79,1,339
5347637,Denver Modern 1 Bed King Suite,714333,Greg,Hale,39.7311672,-104.9234209,Entire home/apt,69,2,74,5/10/2016,5.1,1,304
9075201,Furnished room near Downtown Denver,25229782,Royel,Hale,39.73680634,-104.9403968,Private room,35,1,10,4/25/2016,1.49,2,346
12409320,Room near Cap Hill n Cherry Creek,10383547,Christopher,Hale,39.73106109,-104.9289368,Private room,32,1,0,,,1,315
7336200,"Modern apartment, cool neighborhood",1983332,Kevin,Hale,39.7325741,-104.9403431,Entire home/apt,100,500,3,2/6/2016,0.38,1,350
9394240,Elm Street Retreat,48726212,Kitty,Hale,39.73333982,-104.930467,Entire home/apt,150,3,0,,,1,0
3372115,Peaceful Art Deco Condo,14768635,Mayli,Hale,39.73499262,-104.9351056,Entire home/apt,94,1,38,4/28/2016,1.76,1,0
6782213,Sweet City Escape,35504792,Noelle,Hale,39.73368706,-104.9310446,Entire home/apt,189,3,3,9/22/2015,0.28,1,0
10230560,Sweet-Tempered Room - w/Parking,222518,Sandy,North Park Hill,39.75369906,-104.9079742,Private room,55,1,0,,,4,255
9060422,House with tuscan feel in Park Hill,42485924,Charles,North Park Hill,39.75225703,-104.9088228,Entire home/apt,124,1,8,5/14/2016,1.29,2,137
1784482,Park Hill Home,8053275,Helen,North Park Hill,39.75991862,-104.9371713,Entire home/apt,195,6,5,1/21/2015,0.18,1,0
9173434,Completely Renovated with Perks!!!!,47739058,Preston,North Park Hill,39.75805544,-104.9258427,Entire home/apt,280,1,8,5/1/2016,1.56,1,286
8271608,Sweet-Tempered Room - w/Parking,222518,Sandy,North Park Hill,39.75339783,-104.9096571,Private room,45,1,7,3/25/2016,0.84,4,258
9296960,Converted Church w/ private 2BR apt,6488047,Valissa And Mike,North Park Hill,39.75930267,-104.9231188,Entire home/apt,115,2,4,12/1/2015,0.63,1,92
10881047,Cute Home - Safe/Quiet Street,222518,Sandy,North Park Hill,39.75334454,-104.9094332,Entire home/apt,170,2,2,3/26/2016,0.98,4,94
12001049,Comfortable Room - Free Parking,222518,Sandy,North Park Hill,39.75359767,-104.9077052,Private room,45,1,0,,,4,259
9920156,Cozy comfy casa.,50999851,Rhea,North Park Hill,39.75375971,-104.9065946,Private room,32,1,1,12/30/2015,0.21,1,0
11592340,"Park Hill Basement
Private entrance",59953407,Chris,North Park Hill,39.76082658,-104.9366402,Entire home/apt,57,1,5,5/4/2016,5,1,324
7548320,Park Hill bungalow in east Denver,39556694,Jeff,North Park Hill,39.75202907,-104.9242768,Entire home/apt,150,2,0,,,1,0
11784513,Beautiful Renovated 3 BD / 2 BA,62754752,Jeff,North Park Hill,39.76075325,-104.9242925,Entire home/apt,175,2,0,,,1,23
260728,"2 Blocks to City Park, Museum, Zoo!",1367898,Dee,North Park Hill,39.75209875,-104.9368606,Entire home/apt,200,3,30,8/28/2014,0.57,1,292
7603185,"Mother In Law apartment, Park Hill",20374903,A.J.,North Park Hill,39.75536576,-104.9172394,Entire home/apt,95,1,19,4/28/2016,2.22,1,256
6761406,Gorgeous Park Hill Tudor,35396594,John,North Park Hill,39.75310745,-104.9125487,Entire home/apt,600,1,0,,,1,365
9394445,Charming Park Hill Townhouse,40335710,Rosanna,North Park Hill,39.75817489,-104.9176227,Entire home/apt,98,1,0,,,1,0
590,Comfortable  - and a great value!,933,Jill,North Park Hill,39.75360861,-104.9123727,Private room,61,1,433,5/13/2016,4.98,2,136
592,private ,933,Jill,North Park Hill,39.75437978,-104.9115568,Private room,45,3,125,4/11/2016,1.42,2,98
7349270,Home away from home !!,30944900,Mina /Chris,North Park Hill,39.75311274,-104.916057,Entire home/apt,145,2,0,,,1,352
10772517,Park Hill Art Deco 3BR 1.5b 2car,55721272,George,North Park Hill,39.75229336,-104.9201334,Entire home/apt,300,1,0,,,1,365
8858543,Spacious and cozy home in Park Hill,28234778,Justin,North Park Hill,39.75775488,-104.9281118,Entire home/apt,140,4,1,1/2/2016,0.21,1,0
9462238,Warm and inviting Denver home,23502313,Eric,North Park Hill,39.75895241,-104.9324832,Private room,37,1,13,5/9/2016,2.45,1,336
4362617,Artsy Denver town home,17255078,Colleen,North Park Hill,39.75102385,-104.9102185,Private room,49,1,21,3/22/2016,1.25,2,363
7622044,Park Hill Casita,35507915,Leigh Ann,North Park Hill,39.75740576,-104.9194932,Entire home/apt,91,1,11,5/8/2016,1.14,1,264
12984426,Artsy Denver town home,17255078,Colleen,North Park Hill,39.75120161,-104.9101717,Entire home/apt,400,1,0,,,2,84
56185,charming home for your vacation,266051,Kate,North Park Hill,39.7532151,-104.933345,Entire home/apt,300,3,55,4/8/2016,0.85,1,269
4468216,Denver Square in Park Hill,21411339,Angie,North Park Hill,39.75598718,-104.9313844,Entire home/apt,150,3,0,,,1,13
8721578,Room in a cozy home in NE Park Hill,37330954,Stephanie,North Park Hill,39.75668029,-104.9058154,Private room,45,1,30,5/4/2016,4.05,1,352
7255613,Charming Home in Park Hill,11818720,Carisa,North Park Hill,39.75832278,-104.9224818,Entire home/apt,150,2,1,9/7/2015,0.12,1,317
4236002,Park Hill Carriage House,21982508,Jb,North Park Hill,39.7519421,-104.9199075,Entire home/apt,90,2,83,5/15/2016,4.35,1,335
9296225,Newly Renovated Park Hill Home,48261588,Mark,North Park Hill,39.75746807,-104.9252797,Entire home/apt,275,4,1,11/23/2015,0.17,1,139
6702455,Comfy Room in Central Denver,20759590,Carol,North Park Hill,39.75640499,-104.9364486,Private room,65,3,5,3/6/2016,0.48,1,280
7803870,The Adventurous Bungalow-14er Room,17678429,Nick And Marisa,North Park Hill,39.75212788,-104.9035127,Private room,45,1,17,5/18/2016,1.8,2,331
9449649,Southwest Style Comfortable Home,48967169,Juana,North Park Hill,39.75507844,-104.9359944,Entire home/apt,200,1,0,,,1,0
11604517,Centrally Located Renovated Ranch w,61410413,Jon,North Park Hill,39.76090478,-104.9235169,Entire home/apt,250,3,0,,,1,314
4267851,"Historic, warm, Park Hill  home.",22155542,Ben,North Park Hill,39.75106639,-104.9336175,Entire home/apt,195,5,5,6/15/2015,0.27,1,136
4149952,Lower Level Apt. w/Private Entry,21529620,Jaime And Ryan,North Park Hill,39.75418431,-104.920734,Entire home/apt,68,2,41,5/19/2016,2.12,1,304
8045225,Tuscan feel in Park Hill,42485924,Charles,South Park Hill,39.75095153,-104.9066577,Private room,50,2,4,11/8/2015,0.5,2,325
756594,Private lower level 2 bdrm suite ,3638426,Ling & Chris,South Park Hill,39.74156251,-104.9163322,Private room,70,2,97,5/8/2016,2.43,1,264
11998608,1 bed 1 bth minutes from downtown!,28342977,Maire,South Park Hill,39.74397812,-104.9384195,Entire home/apt,85,1,2,5/17/2016,2,1,94
4758581,1938 Updated Park Hill 4 bedroom,24554268,Mark,South Park Hill,39.75050883,-104.9125111,Entire home/apt,350,3,1,4/4/2016,0.65,1,249
10068563,Adorable Mayfair Gem,37404002,Jessica,South Park Hill,39.74035438,-104.9213114,Entire home/apt,70,1,1,2/21/2016,0.34,1,138
3800611,Perfect Park Hill Home,19522326,Robert,South Park Hill,39.75083382,-104.9198079,Entire home/apt,289,2,18,5/4/2016,0.85,1,343
8084258,Urban Depot,42695987,Pavlo,South Park Hill,39.74094922,-104.9394084,Entire home/apt,169,30,44,5/8/2016,5.14,1,17
4066301,1920's Duplex,20326136,Jayme,South Park Hill,39.7424633,-104.9363694,Entire home/apt,91,2,36,5/7/2016,2.04,1,344
2091859,3 Bedroom Home Heart of Park Hill,10674670,Michael,South Park Hill,39.74977866,-104.9391104,Entire home/apt,375,1,4,9/29/2015,0.15,1,0
6364990,Mid-Century Home Away From Home,18266033,Theresa,South Park Hill,39.74170701,-104.9310619,Entire home/apt,85,1,23,5/8/2016,1.89,1,148
10593026,Best of fine living in the city.,3750116,Debra,South Park Hill,39.74933714,-104.925811,Private room,150,1,0,,,2,346
6972938,Lovely colonial brick 2 story,36559879,Kari,South Park Hill,39.74652736,-104.9235576,Entire home/apt,400,3,2,8/12/2015,0.2,1,340
10244515,Best of fine living in the city.,3750116,Debra,South Park Hill,39.75009036,-104.9259001,Entire home/apt,250,4,4,5/3/2016,0.9,2,283
11870205,Room in Park Hill,44755331,Allison,South Park Hill,39.75088686,-104.904772,Private room,60,1,0,,,1,0
8756118,Cute and central location in Denver,53381,Helen,South Park Hill,39.7427817,-104.9209195,Private room,49,1,11,5/7/2016,1.47,1,365
7207445,Gorgeous brick house near airport!,37741491,Alana,South Park Hill,39.7505316,-104.9081008,Private room,45,1,38,1/17/2016,3.6,1,350
11690656,420 Friendly! Welcoming Chic Home,13832898,Cassie,South Park Hill,39.74075091,-104.9325524,Private room,100,3,0,,,1,331
4504068,Cozy bungalow in tranquil Park Hill,7199287,David And Virginia,South Park Hill,39.75095929,-104.9265945,Private room,75,1,63,5/17/2016,4.22,1,323
4677497,"Comfy, Cozy, Convenient 1BR",10643664,Jezika,South Park Hill,39.74090215,-104.9303362,Entire home/apt,80,2,6,12/30/2015,1.07,1,14
1637744,Park Hill Denver: Shady Retreat,8697449,Jennifer,South Park Hill,39.74252123,-104.9098454,Private room,65,1,7,4/21/2016,0.65,3,331
7116284,Park Hill Denver: Sunny Retreat,8697449,Jennifer,South Park Hill,39.74235917,-104.9104221,Private room,50,1,9,5/2/2016,0.96,3,343
7149390,Park Hill Zen Retreat,8697449,Jennifer,South Park Hill,39.74352631,-104.9109693,Private room,50,2,6,4/15/2016,0.66,3,20
10042709,Beautiful 3 BR home in Park Hill,316712,David,South Park Hill,39.74470726,-104.9319226,Entire home/apt,130,2,2,2/2/2016,0.43,2,0
9797489,Spacious 2 BR in Gorgeous Park Hill,316712,David,South Park Hill,39.7443679,-104.9340545,Entire home/apt,95,1,19,5/14/2016,3.93,2,46
192430,TREETOP VIEW BEDROOM - Dwntwn./East,923646,Kate,South Park Hill,39.74159659,-104.9361303,Private room,50,2,97,2/23/2016,1.68,1,171
4142685,Cherry Street Suite in Park Hill,21334246,Wendy,South Park Hill,39.74321073,-104.9344039,Private room,70,1,93,5/16/2016,5.27,1,302
10493089,Spacious House w/ Movie Theater,54092892,Matthew,South Park Hill,39.74473441,-104.9187636,Entire home/apt,250,1,5,3/20/2016,1.32,1,42
11478878,Park Hill Holly House.... home/,60409174,Anita,South Park Hill,39.74741697,-104.921548,Entire home/apt,250,3,0,,,1,333
8248031,Apartment w/ Courtyard & Bicycles.,43496604,Tom,South Park Hill,39.74606332,-104.9229763,Entire home/apt,105,1,15,5/9/2016,1.79,1,335
12974008,Charming South Park Hill Bungalow with backyard,26499257,Tiffany,South Park Hill,39.74307655,-104.9384899,Entire home/apt,135,1,0,,,1,14
3053155,Globally Stylish Park Hill Bungalow,13906058,Shannon,South Park Hill,39.74297454,-104.9336966,Entire home/apt,225,3,3,4/25/2016,0.13,1,184
5326743,Newly Listed 5 bedroom Luxury House,14400073,Louie,University Park,39.68209381,-104.9490963,Entire home/apt,499,3,13,4/25/2016,0.89,1,31
8383517,Ginormous Master Suite + Mtn View,27528410,Max,University Park,39.67042915,-104.9408006,Private room,85,1,25,5/14/2016,3.13,1,344
12824827,Home near DU/WashPark/Denver/RTD,48692344,Chase,University Park,39.6829322,-104.953857,Entire home/apt,93,1,0,,,5,143
10772480,3Bed by DU/WashPark/Downtown/Coors,48692344,Chase,University Park,39.6837668,-104.9541745,Entire home/apt,100,1,15,4/28/2016,4.09,5,277
3979810,Cottage DU Wash Park 3 Bed 2 Bath,19733821,Anthony,University Park,39.68362845,-104.9523909,Entire home/apt,155,2,28,4/27/2016,1.67,5,97
10809816,DU/WashPark/Denver/CherryCreek C,48692344,Chase,University Park,39.68450514,-104.9553093,Private room,40,1,11,5/4/2016,3,5,64
10810236,DU/WashPark/Denver/CherryCreek B,48692344,Chase,University Park,39.68287857,-104.9536682,Private room,36,1,9,5/3/2016,2.57,5,277
7199544,DU/Washington Park Bungalow w/ Loft,19603085,Rae,University Park,39.67910851,-104.9494476,Entire home/apt,132,2,24,4/17/2016,2.46,1,325
5576830,Luxury by DU Wash Park 3 Bed 2 Bath,19733821,Anthony,University Park,39.68409446,-104.9531133,Entire home/apt,175,2,7,5/20/2016,0.52,5,14
6793359,South Denver Mini Apt Modern Fresh,35001647,Kelly,University Park,39.67432935,-104.9464765,Entire home/apt,85,1,5,5/15/2016,1.01,1,10
688672,DU area/Three story Victorian/twin,3511277,Carolyn,University Park,39.676407,-104.9567455,Private room,50,2,30,3/12/2016,0.72,3,289
688725,DU area/Three story Victorian/doubl,3511277,Carolyn,University Park,39.67609647,-104.9557012,Private room,70,2,23,5/5/2016,0.53,3,178
687904,DU area/Three story Victorian/Queen,3511277,Carolyn,University Park,39.67666005,-104.9550044,Private room,70,2,16,12/1/2015,0.37,3,228
12539272,University House Sublease,67937424,Sarah,University Park,39.68088773,-104.9568957,Private room,800,1,0,,,1,121
11213750,Sunny apartment one block from DU,5127467,Danielle,University Park,39.68018645,-104.9592439,Entire home/apt,80,1,0,,,1,41
12386964,Beautiful clean room/bath in Denver,36888831,Khawla K.,University Park,39.67966871,-104.9581324,Private room,90,1,0,,,1,332
9678785,Nice and cozy apartment near DU,39084208,Arongna,University Park,39.67083388,-104.9580137,Private room,25,1,0,,,1,5
11326090,Cozy bedroom and bathroom near DU!,12936597,Rachel,University Park,39.67536613,-104.9560803,Private room,40,2,12,5/14/2016,5,1,18
3803232,"Upscale Home,  University of Denver",19130789,Paul,University Park,39.66889823,-104.9524492,Private room,75,1,4,4/29/2016,0.51,1,61
10345015,HUGE apartment near DU 900 sqft,32086894,Ashley,University Park,39.68205073,-104.9425355,Entire home/apt,129,2,6,5/5/2016,1.61,1,4
9093659,Central Denver with Hot Tub,47413470,Kellie,University Park,39.68105649,-104.9495231,Entire home/apt,205,1,8,3/29/2016,1.42,1,289
9477428,Private room in Heart of Denver,22973319,Conner,University Park,39.68101733,-104.9577348,Private room,30,1,5,5/14/2016,0.98,1,85
3406344,"2BD-Historic Denver Sq, walk to DU ",17180246,Pat,University Park,39.67855016,-104.9535783,Private room,69,2,36,5/8/2016,1.64,1,322
4121807,Beautiful home in Wash/Platt Park,5326121,Colby,Platt Park,39.69031575,-104.9872995,Private room,75,1,14,5/3/2016,0.71,1,361
5785363,"LOCATION! Platt Park, Light Rail",22583496,Ben,Platt Park,39.69087965,-104.9820872,Entire home/apt,400,3,7,7/29/2015,0.55,2,183
2915068,Washington Park Brick Bungalow ,12614696,Winton,Platt Park,39.6938695,-104.9789864,Entire home/apt,213,2,73,4/17/2016,2.92,2,35
8634449,Perfect Wash/Platt Park Duplex,45401627,Dana,Platt Park,39.68259481,-104.9807472,Entire home/apt,120,1,23,5/4/2016,3.37,1,299
13003785,Dutch Colonial bungalow 1 block from Pearl Street,71674557,Haelee And Matt,Platt Park,39.68889408,-104.9792088,Entire home/apt,215,2,0,,,1,324
9509185,Updated Expanded Platt Park Ranch,46017223,Johanna,Platt Park,39.6881671,-104.9752478,Entire home/apt,219,2,1,11/21/2015,0.17,5,253
662390,Super-Comfortable Private Bedroom,3344763,Steve,Platt Park,39.68303928,-104.983019,Private room,72,3,23,5/2/2016,0.51,2,295
10138362,Cozy Carriage House off Broadway,46798468,Joelle,Platt Park,39.69267693,-104.986137,Entire home/apt,110,2,5,5/1/2016,1.07,2,316
10140169,Cozy Room in a Carriage House,46798468,Joelle,Platt Park,39.69485921,-104.9839445,Private room,48,1,3,5/17/2016,0.68,2,298
776434,Super-comfortable Modern Home D.U.,3344763,Steve,Platt Park,39.6838893,-104.9807621,Entire home/apt,225,3,41,3/10/2016,1,2,281
11850827,"Large, modern family-friendly home",12648268,Kara,Platt Park,39.67924487,-104.9841986,Entire home/apt,350,3,1,4/11/2016,0.73,1,23
7344538,Denver Victorian Home-Platt Park,38476423,Caren,Platt Park,39.68398545,-104.9815013,Entire home/apt,200,5,8,4/18/2016,0.85,2,147
8907590,Denver Modern Victorian Gem,38476423,Caren,Platt Park,39.68579075,-104.980339,Private room,80,1,3,1/24/2016,0.48,2,109
6905,BASEMENT PVT ROOM,16280,Ed,Platt Park,39.68239067,-104.9784077,Private room,75,2,0,,,1,365
9593689,Platt Park Home 1 blk from S. Pearl,10112143,Christopher,Platt Park,39.68823404,-104.9821644,Entire home/apt,250,1,1,12/8/2015,0.18,3,22
1693581,Platt Park Private Basement Room!,7339561,Jonathan,Platt Park,39.67864368,-104.9840492,Private room,42,3,69,5/14/2016,2.18,2,136
8066392,Historic Home Near Old South Pearl,1610814,Aaron,Platt Park,39.69475257,-104.9809203,Entire home/apt,140,1,36,5/8/2016,4.19,1,200
1352463,Cozy Denver Platt Park Private Room,7339561,Jonathan,Platt Park,39.67875126,-104.9817652,Private room,35,7,8,2/1/2015,0.25,2,91
6288460,Charming Historic Bungalow,32691283,Joshua,Platt Park,39.68367816,-104.9824646,Entire home/apt,300,1,0,,,1,0
3960763,South Central Denver 3 Bedroom Home,20525963,Julie,Platt Park,39.68911759,-104.9868371,Entire home/apt,205,1,9,12/1/2015,0.46,1,330
3869059,Comfortable & Hip Platt Park House,3589253,Brett And Ashley,Platt Park,39.69026391,-104.9852514,Entire home/apt,475,3,6,9/28/2015,0.3,1,358
3869612,Entire Lower Floor of Bungalow,19983002,Matt,Platt Park,39.6828043,-104.9757872,Private room,65,1,52,4/18/2016,2.47,1,337
7036872,Charming Platt Park Bungalow - 3BR,18484393,Lizzie,Platt Park,39.68492431,-104.9834076,Entire home/apt,225,2,24,5/9/2016,2.53,1,262
11318224,Platt Park House,20587142,Grant,Platt Park,39.68616658,-104.9763533,Private room,55,1,0,,,1,0
7763779,~Great Place Near Pearl St. Shops~,40827924,Drew,Platt Park,39.69048997,-104.9852305,Entire home/apt,75,14,0,,,1,259
1103346,Large Denver Family Home,750327,Jennifer,Platt Park,39.68342931,-104.9781025,Entire home/apt,200,4,7,7/25/2015,0.2,1,141
6424367,Beautiful house near DU & Wash Park,24918318,Angela,Platt Park,39.67961432,-104.9745713,Entire home/apt,169,3,4,7/28/2015,0.35,1,156
8713119,"1BR, charming walkable neighborhood",7713331,Emeline,Platt Park,39.68299885,-104.9868282,Private room,60,1,0,,,1,351
10659607,Home in the heart of South Pearl,55059083,Matt,Platt Park,39.68808963,-104.9831211,Private room,49,1,4,5/11/2016,1.6,1,349
5797309,1BR Near S Pearl St,16382550,Danny,Platt Park,39.6804474,-104.9837879,Entire home/apt,82,2,36,4/26/2016,2.75,1,338
6778102,1BR | Bungalow near Old South Pearl,18590245,Austin,Platt Park,39.69472198,-104.9831346,Private room,64,1,34,5/17/2016,2.99,1,331
5902655,Classic 2 Bdrm Cozy Vintage Home ,29281766,Ev,Platt Park,39.68291146,-104.9795151,Entire home/apt,150,1,22,4/7/2016,1.67,2,350
6089788,Bright and Charming Bungalow,25814072,Lauren,Platt Park,39.68366017,-104.9855518,Entire home/apt,180,2,5,12/28/2015,0.4,1,11
5650314,Comfy & Private Carriage House ,29281766,Ev,Platt Park,39.68252811,-104.978898,Entire home/apt,110,1,15,5/9/2016,1.12,2,350
9709520,Superhost 3BR House Near DU/Train!,35713301,Michael,Platt Park,39.68252119,-104.9737096,Entire home/apt,179,2,7,5/1/2016,2.23,2,219
11165012,Artist Abode,10531035,Jaime,Platt Park,39.68678935,-104.9836676,Entire home/apt,150,2,0,,,1,5
