id,name,host_id,host_name,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12147973,Sunny Bungalow in the City,31303940,Virginia,Roslindale,42.2826188,-71.13306793,Entire home/apt,250,2,0,,,1,0
3075044,Charming room in pet friendly apt,2572247,Andrea,Roslindale,42.28624082,-71.13437396,Private room,65,2,36,13-08-16,1.3,1,359
6976,Mexican Folk Art Haven in Boston,16701,Phil,Roslindale,42.29243789,-71.13576525,Private room,65,3,41,05-08-16,0.47,1,319
1436513,Spacious Sunny Bedroom Suite in Historic Home,6031442,Meghna,Roslindale,42.28110619,-71.12102117,Private room,75,1,1,28-08-16,1,1,98
7651065,Come Home to Boston,15396970,Linda,Roslindale,42.28451221,-71.13625805,Private room,79,2,29,01-09-16,2.25,1,334
12386020,Private Bedroom + Great Coffee,64200298,Deborah,Roslindale,42.2916898,-71.13189277,Private room,75,2,8,28-08-16,1.7,1,58
5706985,New Lrg Studio apt 15 min to Boston,6570877,Juliet,Roslindale,42.28138963,-71.13119042,Entire home/apt,100,1,57,01-09-16,4,3,344
2843445,"""Tranquility"" on ""Top of the Hill""",3164508,Marilyn,Roslindale,42.2819461,-71.14102161,Private room,75,1,67,04-09-16,2.38,2,365
753446,6 miles away from downtown Boston!,3962517,Sami,Roslindale,42.28587764,-71.12490956,Private room,58,2,65,30-08-16,5.36,1,347
849408,Perfect & Practical Boston Rental,4434391,Damon,Roslindale,42.28882028,-71.1395101,Entire home/apt,229,4,33,27-05-16,1.01,2,107
12023024,Cozy room in a well located house,64331842,Ricardo,Roslindale,42.2864482,-71.13932539,Private room,60,1,1,17-06-16,0.36,1,343
1668313,Room in Rozzie-Twin Bed-Full Bath,8834105,Rebecca,Roslindale,42.28194183,-71.1333719,Private room,57,1,17,18-08-16,0.48,2,341
2684840,"Updated, spacious living in Rozzie",13743098,Megan,Roslindale,42.29172341,-71.13155602,Entire home/apt,93,1,1,23-07-16,0.64,2,0
13547301,2 Bedroom Apartment in Boston,57402911,Georgia,Roslindale,42.28764103,-71.12988287,Entire home/apt,150,2,12,03-09-16,4.93,1,129
5434353,Quiet  Beauty in Boston,9658771,Anthony,Roslindale,42.28626474,-71.13706513,Entire home/apt,145,3,7,06-08-16,0.56,1,319
225979,Cozy Room & Fresh Roasted Coffee,1176995,Duane,Roslindale,42.28145207,-71.12925004,Private room,60,1,70,02-08-16,1.16,2,339
3420384,"Convient, Safe and Comfortable",431385,Cynthia,Roslindale,42.27440801,-71.12529404,Private room,165,3,1,26-08-16,1,1,349
13512930,Roslindale Beauty next to Arboretum,13743098,Megan,Roslindale,42.29181492,-71.13158793,Private room,75,1,1,20-06-16,0.37,2,0
7482195,Private room near bus stop,34552909,Barrie,Roslindale,42.28222476,-71.11518856,Private room,49,5,0,,,3,295
7252607,Private Room near Public Transport,34552909,Barrie,Roslindale,42.28280175,-71.11514509,Private room,49,5,4,21-08-16,0.29,3,262
2583074,Cozy room in a charming villa.,13226301,Mohamed,Roslindale,42.27964782,-71.13605873,Private room,40,2,31,30-08-16,1.24,3,332
13251243,Arborside Guest Cottage,74531248,Carl & Judy,Roslindale,42.29403534,-71.13223725,Entire home/apt,120,2,16,01-09-16,5.93,1,207
225834,Skyline View to Boston,1176995,Duane,Roslindale,42.28052813,-71.13084254,Private room,70,1,38,31-08-16,0.63,2,299
6400432,Spacious 3 bedroom cape cod style,23127285,Jesús,Roslindale,42.27838291,-71.1287801,Entire home/apt,150,3,21,19-08-16,1.58,1,0
5498472,"4BD/3.5BA, Perfect for families!",28518068,Colette,Roslindale,42.27683095,-71.12955974,Entire home/apt,175,14,1,24-07-15,0.07,1,0
894539,Private room in house ,4762495,Jennifer,Roslindale,42.29090393,-71.13023771,Private room,95,1,40,02-09-16,1.13,2,1
879929,Surround yourself with custom art!,4653380,Beth,Roslindale,42.29151999,-71.13185777,Private room,90,1,43,01-12-15,1.06,1,122
9218312,Sunny bedroom with private bathroom,47935411,Jone,Roslindale,42.28907107,-71.12823296,Private room,95,2,33,24-08-16,4.02,1,107
321328,Bright Room Near Roslindale Village,8302344,Dan,Roslindale,42.29223824,-71.13449706,Private room,100,1,11,24-10-15,0.21,1,356
6513924,Private room in spacious condo!,16398126,Chris,Roslindale,42.28456151,-71.11972634,Private room,55,1,30,31-08-16,1.93,1,129
7093109,Adorable  Apt. 20 min from Downtown,37177446,Nelson And Marlene,Roslindale,42.27696862,-71.11775586,Entire home/apt,200,2,2,31-05-16,0.38,1,353
14690527,1 Bedroom Home Suite Home,28472710,Crystal,Roslindale,42.28922069,-71.13071327,Entire home/apt,150,1,0,,,1,17
1724900,Charming sunlit house in Boston,7723912,Fj,Roslindale,42.28290546,-71.13267674,Entire home/apt,145,5,26,22-08-16,0.74,2,306
13937181,Guest Room in Cozy Home,82861960,Lelia,Roslindale,42.27636368,-71.13643293,Private room,45,2,5,05-09-16,3.13,1,133
3968797,Sunny bedroom in large quiet house,4762495,Jennifer,Roslindale,42.29110718,-71.13133846,Private room,85,1,29,28-08-16,1.67,2,267
1494726,Cozy in Rozzie!,7506913,Maria Cecilia,Roslindale,42.27571563,-71.13013943,Private room,75,3,9,02-07-16,0.37,1,355
8473851,Private Room in Single Family Home,44625108,Jessica,Roslindale,42.27493019,-71.13062801,Private room,50,2,14,14-08-16,1.23,1,161
3575220,The Artist room in beautiful villa.,13226301,Mohamed,Roslindale,42.28027891,-71.13586963,Private room,45,2,8,21-08-16,0.33,3,260
1591827,PrivRoom+Bath In Roslindale/Boston,8491165,Jeff,Roslindale,42.28556003,-71.1239987,Private room,60,2,117,29-08-16,3.22,1,248
3229255,1bd Boston apt - Convenient & quiet,16343599,Ella & Will,Roslindale,42.28702561,-71.13353879,Entire home/apt,95,1,53,24-08-16,2.07,1,258
1721016,Quiet Sunlit Attic Studio,7723912,Fj,Roslindale,42.28606773,-71.1323625,Entire home/apt,89,3,3,06-06-16,0.12,2,348
12535687,In-Law Apartment,30349101,Rossanna,Roslindale,42.28389087,-71.13140827,Entire home/apt,110,2,0,,,1,333
12994227,Cozy room near the arboretum,8582699,Poppy,Roslindale,42.29392464,-71.13548936,Private room,65,1,0,,,1,259
12927298,Private House in Roslindale/Boston/Arboretum,68001856,Laura,Roslindale,42.29061656,-71.13273461,Entire home/apt,285,3,2,06-09-16,1.15,1,331
169938,Gorgeous Boston Loft Style Condo!,809859,Lisa,Jamaica Plain,42.31379196,-71.10338741,Entire home/apt,140,3,1,03-09-16,1,1,144
594693,Private room in peaceful space,2139546,Robin,Jamaica Plain,42.30797481,-71.11622135,Private room,70,2,23,05-09-16,0.46,2,328
2384581,"Loft bedroom, sleeps 2",12083797,Molly,Jamaica Plain,42.30935659,-71.1168273,Private room,95,1,14,06-11-15,0.46,2,365
735970,Part of a Large Condo Jamaica Plain,3840038,Sidney,Jamaica Plain,42.31691221,-71.11302542,Private room,55,300,3,22-05-15,0.06,1,0
4262255,Beautiful and sunny condo ,21873698,Elizabeth,Jamaica Plain,42.30398456,-71.10449361,Private room,80,2,57,29-08-16,2.48,1,301
4000384,Sunlit room with private bath,10910804,Evelyn,Jamaica Plain,42.31632876,-71.09909642,Private room,120,2,58,20-08-16,2.36,1,109
6693305,"Bed, Bath and Beyond III in JP",14303759,Susan,Jamaica Plain,42.32002252,-71.1059405,Private room,65,1,1,06-07-15,0.07,4,0
6730758,Private studio by subway w/parking,207475,Danielle&Peder,Jamaica Plain,42.31451961,-71.10558689,Private room,100,2,46,21-08-16,3.03,1,23
6248970,Spacious room convenient to subway,32449720,Shawn,Jamaica Plain,42.32171967,-71.10345882,Private room,65,3,68,27-08-16,4.29,1,43
12806707,Artistic House Next To Jamaica Pond,4263511,Miriam,Jamaica Plain,42.3167906,-71.11563043,Private room,60,2,0,,,1,340
14246616,"Cozy Room off Centre St, JP!",5055078,Ashley,Jamaica Plain,42.31951,-71.1053766,Private room,63,2,3,31-08-16,2.73,1,0
3703674,Private floor in Jamaica Plain home,9350281,Emily,Jamaica Plain,42.31527457,-71.11331606,Private room,75,1,4,19-06-16,0.62,1,250
4792901,Spacious room in secluded townhouse,24701232,Robert,Jamaica Plain,42.31549953,-71.11706562,Private room,65,1,2,07-09-15,0.16,1,0
5717528,Charming Victorian near T,7394101,Diane,Jamaica Plain,42.31690481,-71.10519471,Private room,110,1,7,13-06-16,0.48,1,346
5601743,"Beautiful, Expansive Space in JP",19280995,Kaitlin,Jamaica Plain,42.31189729,-71.10315398,Private room,46,2,18,31-08-16,1.46,4,62
13333862,"Sunny room, colorful artist home",5215706,Alexis,Jamaica Plain,42.31706413,-71.10358572,Private room,75,2,0,,,2,0
519272,"Cozy Room + Private Bath, JP Boston",2444900,David,Jamaica Plain,42.30510763,-71.10643297,Private room,62,3,9,31-05-16,0.31,1,0
14090779,Lovely room with private half bath,6104362,Vera,Jamaica Plain,42.31590728,-71.11327328,Private room,69,2,0,,,2,15
8481291,"Beautiful, airy room in JP",8167936,Siqi,Jamaica Plain,42.31265282,-71.0997234,Private room,69,2,4,21-04-16,0.36,1,0
6990904,Cozy JP bedroom near Orange Line T,16337422,Orion,Jamaica Plain,42.31530071,-71.09976783,Private room,73,1,19,15-08-16,1.35,2,78
197727,Great Boston neighborhood Jamaica PLain,964356,Jill,Jamaica Plain,42.31319703,-71.11832362,Private room,85,2,22,31-07-16,0.36,1,306
932853,Qn BR/Private Bath/Superhost/JP Ctr,5028116,Jason,Jamaica Plain,42.31421512,-71.10940661,Private room,120,1,17,04-05-16,0.41,4,337
11159585,Mark P.Coleman,57514323,Mark,Jamaica Plain,42.31256676,-71.12607999,Private room,125,2,1,19-04-16,0.21,1,365
9677354,JP Gem,391664,Nora,Jamaica Plain,42.31678462,-71.10731719,Private room,70,1,7,23-07-16,1.35,1,363
13426831,"Cozy, comfortable, colorful room near orange line",17401715,Margo,Jamaica Plain,42.31362611,-71.10819525,Private room,100,1,0,,,1,0
7956634,The Blue Room in JP,8154081,Cezanne,Jamaica Plain,42.30370465,-71.11397057,Private room,61,1,7,05-08-16,0.78,1,255
568234,Parking/Pvt Bath/Hip Neighborhood!,2796082,Margaret,Jamaica Plain,42.30334666,-71.10497372,Private room,125,1,132,19-08-16,2.61,2,328
1030500,"Cozy den, private apt/kitchen/bath",5670669,Kelly,Jamaica Plain,42.29106052,-71.11593555,Private room,100,1,14,05-09-16,0.35,1,316
13652374,Private Room near Forest Hills T Stop,27860683,Anú,Jamaica Plain,42.29763812,-71.11399252,Private room,27,1,0,,,1,0
12930651,Sunny and quiet private room close to subway (JP),5580771,Alison (& Shawn),Jamaica Plain,42.30537679,-71.11324413,Private room,80,2,12,01-09-16,3.91,1,0
3997572,Room in beautiful JP home,1805868,Zachary,Jamaica Plain,42.31449927,-71.11223192,Private room,85,1,3,22-04-16,0.12,1,365
4223387,Convenient green Victorian,5689782,Cora,Jamaica Plain,42.31738707,-71.10003066,Private room,75,1,43,13-07-16,1.83,1,358
12855396,Cozy room in boston neighborhood,16052189,Jonathan,Jamaica Plain,42.32423675,-71.10812405,Private room,57,7,1,02-07-16,0.44,6,341
12426823,"Nice private room, full size bed",17549950,Mariana,Jamaica Plain,42.32219838,-71.10629671,Private room,100,1,0,,,1,0
14361322,Cozy Neighborhood Spot,19056916,Mattaya,Jamaica Plain,42.32284647,-71.10517195,Private room,40,1,0,,,1,309
2963419,"Peaceful room, garden oasis",15123694,Lucia,Jamaica Plain,42.31803897,-71.11687373,Private room,100,4,20,01-04-16,0.71,1,279
5904732,Lg sunny room w/private entrance,987917,Helder,Jamaica Plain,42.3140648,-71.09905546,Private room,70,1,9,01-11-15,0.53,3,333
3591359,Spacious 2 bedroom apartment (free parking),9662986,Wilke,Jamaica Plain,42.32566812,-71.10543389,Entire home/apt,190,4,26,24-08-16,1.43,1,48
2538536,Beautiful bright corner unit!ioc,16067950,Moshe,Jamaica Plain,42.32487447,-71.10556705,Entire home/apt,149,7,17,13-08-16,0.59,1,333
4975581,Clean Apartment in Boston,12937716,Jean-Ellen,Jamaica Plain,42.32038119,-71.11270173,Entire home/apt,168,3,47,14-08-16,2.57,1,285
4767023,Stay in Boston's top neighborhood,24593919,Minor,Jamaica Plain,42.32327561,-71.10705882,Entire home/apt,205,2,9,28-08-16,0.7,2,257
6364042,Bright room with queen sized bed,987917,Helder,Jamaica Plain,42.31362383,-71.09821201,Private room,65,1,17,30-12-15,1.32,3,331
7986179,Spacious home in Jamaica Plain,20040612,Jared,Jamaica Plain,42.32157794,-71.11411533,Entire home/apt,75,1,5,06-09-16,1.5,1,0
14109003,"3rd floor condo, 2 bedrooms, 2 decks",22290246,Kevin,Jamaica Plain,42.32267989,-71.11561972,Entire home/apt,117,1,0,,,1,0
1109224,4 bedroom Victorian Condo unit,1531239,Lita,Jamaica Plain,42.32051086,-71.11215759,Entire home/apt,429,3,35,05-09-16,0.95,1,331
1067184,Lovely bedroom/use of whole apt.,848706,Phyllis,Jamaica Plain,42.30633269,-71.1190246,Private room,95,2,53,02-09-16,1.32,1,356
13215952,The Blue Grotto,19798741,Pam,Jamaica Plain,42.30992056,-71.11072692,Private room,69,1,0,,,2,0
777903,A suburban feel in the city,4102281,Monroe,Jamaica Plain,42.30757426,-71.13463037,Private room,85,1,17,22-08-16,0.43,1,361
1301500,Stay in Boston's best neighborhood!,3578624,Karen,Jamaica Plain,42.30997683,-71.10962021,Private room,69,3,13,15-08-16,1.17,1,65
8923817,"Elegant studio,kitchn, soaking tub",45402419,Jil,Jamaica Plain,42.3090739,-71.11254191,Entire home/apt,165,2,9,07-05-16,0.85,3,276
14057466,Priv apt w/2 Beds 1 bath close to Medical/Downtown,30314324,Eileen,Jamaica Plain,42.31357234,-71.11381933,Entire home/apt,150,5,2,14-08-16,1.67,1,71
14909417,Woodland Sanctuary next to Orange Line T,93635490,Isaac,Jamaica Plain,42.29644508,-71.1111878,Entire home/apt,267,1,0,,,1,348
5521378,"Cozy bedroom near train, bus, parks",25636575,Karin,Jamaica Plain,42.31169374,-71.1011646,Private room,87,2,6,28-04-16,0.41,1,74
13041602,Quiet & Sunny Room Near Subway,72132089,Hannah,Jamaica Plain,42.29985744,-71.11235604,Private room,62,2,20,20-08-16,5.41,2,2
2621242,Lovely one bedroom Apt,13424353,Leo,Jamaica Plain,42.31842255,-71.10550531,Entire home/apt,110,2,6,31-08-14,0.22,1,66
950046,Spacious Apartment in Jamaica Plain,5153431,Katie And Joe,Jamaica Plain,42.31185272,-71.10926319,Entire home/apt,250,4,6,06-08-16,0.16,1,197
3342094,Pondside Paradise with Piano,1922657,Catherine,Jamaica Plain,42.31737019,-71.11485899,Entire home/apt,150,2,14,10-08-16,0.54,2,185
5652147,"Convenient, Sunny 3b/2bth w/Parking",352441,Lillie,Jamaica Plain,42.30704885,-71.11662413,Entire home/apt,300,2,3,16-08-15,0.18,1,365
14105971,Tranquil Treetop Loft,79103444,Bruce,Jamaica Plain,42.30906285,-71.11141973,Entire home/apt,119,1,13,01-09-16,8.67,1,23
2875267,"Historic Carriage House, a peaceful city oasis",14696258,Sarah,Jamaica Plain,42.30883694,-71.11935092,Entire home/apt,175,2,148,29-08-16,5.77,1,120
9485607,"Large, sunny, cozy home w/character",1498417,Chad,Jamaica Plain,42.31923483,-71.10501594,Entire home/apt,195,4,24,30-08-16,2.81,1,290
7273770,Boston 2 bedroom top floor condo w/balcony!,4191762,Jeff,Jamaica Plain,42.30606394,-71.11516054,Entire home/apt,145,2,4,07-08-16,1.11,1,0
5405928,Charming 2BD Across from Arboretum,1169936,Laura,Jamaica Plain,42.3039816,-71.11848461,Entire home/apt,200,2,10,25-08-16,0.6,1,340
4586681,"Hidden Gem in Jamaica Plain, Boston",12795084,Lynne,Jamaica Plain,42.31482748,-71.11295481,Private room,90,1,42,29-06-16,2.45,1,339
1113272,JP Whole awesome apartment,3676936,Roberto,Jamaica Plain,42.30484333,-71.10627116,Entire home/apt,210,2,41,10-08-16,1.25,1,310
12647606,Private Room in Urban DIY House,55603,Ashley,Jamaica Plain,42.31337133,-71.11089129,Private room,75,2,8,30-08-16,1.94,1,59
10271867,Cozy room in Jamaica Plain,52274002,Julia,Jamaica Plain,42.32357026,-71.10670813,Private room,46,1,2,02-08-16,0.4,1,0
7879708,"Sunny, Cozy and Convenient JP Home!",7594805,Julia,Jamaica Plain,42.29559334,-71.11530146,Private room,75,2,12,26-08-16,1.08,1,365
3881993,Vintage Apt With 3 Large Bedrooms,11487565,Josefa,Jamaica Plain,42.30433801,-71.1087173,Entire home/apt,500,1,8,22-07-16,0.33,4,364
12566065,Large and Cozy Boston Bedroom,68125441,Katie,Jamaica Plain,42.30443377,-71.10967689,Private room,60,2,4,23-08-16,1.97,1,146
6602217,Private Apartment!,24584716,Miriam,Jamaica Plain,42.32309569,-71.10851427,Entire home/apt,130,2,66,13-08-16,4.25,3,299
3276286,Sunny apartment in Boston hosts 6,15760345,Balint,Jamaica Plain,42.31147167,-71.10529986,Entire home/apt,190,2,39,05-09-16,1.53,1,198
2014651,One Private Bedroom in J.P.,2155838,Molly,Jamaica Plain,42.30711034,-71.10582363,Private room,100,2,24,31-07-16,0.72,1,358
6053700,3+ bedroom house - center of JP,31247560,Sybil,Jamaica Plain,42.30983485,-71.11457927,Entire home/apt,450,1,2,01-07-15,0.13,1,353
4405982,Luxury Apt near Restaurants&Pond&T,21644095,David,Jamaica Plain,42.31807257,-71.11267006,Entire home/apt,399,2,18,28-08-16,0.8,2,292
250983,Designers Haven: II - whole apt!!!,8021,L&B (Len & Becky Or Blenky*),Jamaica Plain,42.32394222,-71.10820204,Entire home/apt,350,1,13,02-07-13,0.24,1,240
2308630,Spacious 2BD w/ Balconies & Parking,5448841,Andrew,Jamaica Plain,42.30904986,-71.11253859,Entire home/apt,200,2,32,27-03-16,1.09,1,0
8272350,"""The Sheridan"" JP, Boston",37835016,Erin,Jamaica Plain,42.32004367,-71.10784416,Private room,99,2,2,26-10-15,0.18,1,0
12368012,Sumnerhill.com,66824316,Patrick,Jamaica Plain,42.30871721,-71.11051776,Entire home/apt,295,3,0,,,1,327
4098410,Fully Renovated Room in JP,11487565,Josefa,Jamaica Plain,42.30508831,-71.10735817,Private room,107,2,20,26-07-16,0.84,4,363
6322283,Restful space with morning light,19798741,Pam,Jamaica Plain,42.30794791,-71.10929999,Private room,69,1,18,22-08-16,1.16,2,88
7823025,Private bedroom in heart of JP,4595799,Fivos,Jamaica Plain,42.30970116,-71.11833424,Private room,76,1,57,01-09-16,4.68,3,149
9549850,Welcome to cozy groundfloor 2rm apt,49453306,Gail,Jamaica Plain,42.32080939,-71.10730266,Entire home/apt,75,2,48,17-08-16,6.15,2,184
7845607,Cozy Sunroom in Secluded Townhouse,38120441,Jacob,Jamaica Plain,42.31579766,-71.116963,Private room,55,1,9,03-08-16,0.74,1,0
14071446,Twins in a peaceful room.,18896448,Sandy,Jamaica Plain,42.32249609,-71.11475792,Private room,65,1,2,24-07-16,1.25,2,0
14218904,Room in the heart of JP,6104362,Vera,Jamaica Plain,42.31805468,-71.11186936,Private room,59,2,1,06-08-16,0.91,2,0
11826815,Terrestrial Paradise of Eternal Love,18807469,Derian,Jamaica Plain,42.29956292,-71.11283945,Private room,88,2,5,16-06-16,0.86,3,0
13334098,3BR + Office Single Family in JP near Monument,1176152,Josh,Jamaica Plain,42.30988682,-71.11789702,Entire home/apt,164,6,0,,,1,0
4765070,Private studio w/ private entrance,24584716,Miriam,Jamaica Plain,42.32508878,-71.1072298,Entire home/apt,90,2,139,24-08-16,6.77,3,283
2880944,2BD Pond-side condo in JP ,5052732,Josh+Kate,Jamaica Plain,42.31395141,-71.11600892,Entire home/apt,185,5,4,27-07-16,0.15,1,0
9532771,Tranquil room in great spot!,49365462,Andrea,Jamaica Plain,42.3232429,-71.11357115,Private room,80,1,0,,,1,0
10253591,"Quiet, Private Room with Comfy Bed",32071442,Sarah,Jamaica Plain,42.31838302,-71.1018781,Private room,105,2,21,17-08-16,3.46,1,335
1881298,Private Studio- Minutes from T!,1920539,Caitlin & Dan,Jamaica Plain,42.30026388,-71.11180739,Private room,90,1,192,03-09-16,5.58,1,266
210097,Treetop Haven in the City,1035747,Maria Elena,Jamaica Plain,42.3186354,-71.10640628,Entire home/apt,100,3,115,01-09-16,1.9,1,284
6059968,Funky Alcove for 2/Superhost/JP Ctr,5028116,Jason,Jamaica Plain,42.31359024,-71.1091153,Shared room,100,1,10,04-11-15,0.6,4,338
6862758,"Quiet, Spacious 2BD in Boston's JP!",35962316,Zack,Jamaica Plain,42.31813877,-71.10367354,Entire home/apt,200,2,11,05-07-16,0.75,1,0
799701,Large Sunny Apartment in JP,4210157,Marian,Jamaica Plain,42.32085835,-71.11249877,Entire home/apt,300,4,2,21-04-15,0.05,2,133
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,Jamaica Plain,42.3192652,-71.11324624,Private room,60,1,0,,,1,0
9057435,3 BR Apartment with Kitchenette,47251069,David,Jamaica Plain,42.31433572,-71.11641498,Entire home/apt,319,1,6,01-09-16,0.63,2,145
750438,"A quiet, green oasis in funky JP! ",3945438,Lisa,Jamaica Plain,42.30681153,-71.11052442,Private room,85,2,91,21-08-16,2.29,2,143
12874603,Comfortable Private Bedroom for 2,48719428,Diego,Jamaica Plain,42.32267198,-71.10078612,Private room,70,1,10,27-06-16,3.13,1,0
12727401,Excellent Room! Right by the Subway,69203736,Jason,Jamaica Plain,42.30977751,-71.11879574,Private room,50,1,2,16-05-16,0.46,1,24
2077794,Charming Boston Apartment,1500300,Anya,Jamaica Plain,42.3044244,-71.11429864,Entire home/apt,119,3,14,25-08-16,0.47,1,146
9712731,Cozy 1 Bd Artist's Sanctuary,28193547,Jordan,Jamaica Plain,42.32551167,-71.11320967,Entire home/apt,125,1,2,05-09-16,1.36,2,0
13677640,"Peaceful/Fun area, 4 minute walk to ""T""",79610778,Kristen,Jamaica Plain,42.31121058,-71.10200967,Private room,53,1,5,17-08-16,2.05,1,0
3371091,Treetop Room in Sunny Pondside Home,1922657,Catherine,Jamaica Plain,42.31874258,-71.11599746,Private room,125,1,13,18-04-16,0.5,2,365
13512551,"CITY HOME COUNTRY FEEL, Boston, MA USA",77569960,Margaret,Jamaica Plain,42.30595864,-71.13230208,Entire home/apt,199,3,1,06-09-16,1,1,35
732999,Lovely home in Jamaica Plain Boston,3817361,Alishya,Jamaica Plain,42.3045593,-71.11364252,Entire home/apt,205,2,14,18-04-16,0.3,2,292
6106955,Treetop 2+BR Condo w/ Guest Hammock,1622932,Cara,Jamaica Plain,42.3087358,-71.09977037,Entire home/apt,114,4,8,09-08-16,0.56,1,213
2698996,Room in Pondside Apt!,13812113,Ray,Jamaica Plain,42.31567995,-71.11520101,Private room,75,2,131,25-06-16,4.45,1,337
27611,One Bedroom Studio Garden Apartment,119381,Gordon And Alexandra,Jamaica Plain,42.31556512,-71.11482701,Entire home/apt,185,3,8,18-08-16,0.29,1,73
4025194,Queen Bed/Near Subway/Free Passes,1480518,Lisa,Jamaica Plain,42.295723,-71.11942118,Private room,75,1,150,12-08-16,6.2,4,159
8336364,Beautiful Modern Condo,18807764,Dar,Jamaica Plain,42.3119946,-71.1104509,Entire home/apt,180,3,0,,,1,0
12071820,Super Cozy Apt - An Artist's Home,64682226,Daniel,Jamaica Plain,42.30687965,-71.11231784,Shared room,70,1,5,05-09-16,1.06,1,57
7910223,"Charming  Apartment, Jamaica Plain",30490577,Lori,Jamaica Plain,42.31592271,-71.09957963,Entire home/apt,150,2,71,06-09-16,5.74,3,211
4567815,Treetop Jamaica Plain home,3381838,Eliza,Jamaica Plain,42.30653907,-71.11789286,Entire home/apt,120,1,10,20-06-16,0.49,1,5
12022134,Private room in great JP location!,19342870,Rolvix,Jamaica Plain,42.30861526,-71.11488311,Private room,92,14,1,01-08-16,0.79,1,163
13513012,"T'BEST: Priv. Bath, Deck; Subway, Parking Option",32784275,Manuel,Jamaica Plain,42.29877632,-71.11159713,Private room,84,3,6,06-09-16,3,1,9
3730447,Parkside Apartment- Cozy and Roomy!,9329890,Andrew,Jamaica Plain,42.2974048,-71.11391373,Entire home/apt,200,2,29,09-08-16,1.14,2,248
4149974,Centered on Centre ,8498315,Joe/Ayad,Jamaica Plain,42.31796621,-71.11153464,Entire home/apt,115,2,70,01-09-16,3.14,1,314
14933380,"Sofa bed in cozy, clean apartment",28193547,Jordan,Jamaica Plain,42.32489118,-71.11344013,Shared room,49,1,0,,,2,81
6238463,Pvt tree top room in great location,31691830,Penny,Jamaica Plain,42.31590401,-71.11404803,Private room,95,2,25,13-08-16,2.12,1,35
1929406,Family-Friendly Victorian Townhouse,9991368,Caitlin,Jamaica Plain,42.31274188,-71.1120145,Entire home/apt,275,3,1,02-12-13,0.03,1,168
4583526,Lovely private 4 bedroom apt,23759488,Tricia,Jamaica Plain,42.30454928,-71.11553159,Entire home/apt,230,2,75,28-08-16,3.85,1,328
7287822,Light and airy separate apartment in funky JP,17844905,Susie,Jamaica Plain,42.31527369,-71.10846155,Entire home/apt,130,2,59,01-09-16,4.55,1,129
8354938,2 bedroom Jamaica Plain Egleston Square w/ parking,206353,Perry,Jamaica Plain,42.31465541,-71.09929095,Entire home/apt,192,3,20,17-08-16,1.81,1,177
5025015,Beautiful Apartment in Boston!,25932315,Heriberto,Jamaica Plain,42.32504873,-71.10629609,Entire home/apt,175,2,99,03-09-16,5.39,1,305
4452800,Small Cozy Room in Beautiful Place,9329890,Andrew,Jamaica Plain,42.29554924,-71.11354969,Private room,70,1,2,13-08-15,0.11,2,365
7554801,Cozy guest room. Awesome location!,14840087,Carey,Jamaica Plain,42.32235541,-71.10672991,Private room,65,5,6,25-06-16,0.95,1,21
9349646,Family-friendly private room,3900945,Emily And Carl,Jamaica Plain,42.30571166,-71.1056671,Private room,100,1,1,24-06-16,0.39,2,0
6386351,Charming Arboretum Area 1+ Bed/1 Ba,33289576,Michael,Jamaica Plain,42.30248683,-71.11331373,Entire home/apt,185,1,0,,,1,0
5124772,Beautiful Victorian on Quiet Street,1450086,Peter,Jamaica Plain,42.31867699,-71.10033307,Entire home/apt,250,5,3,15-07-16,0.22,1,4
3977877,Full One-Bedroom in Jamaica Plain,14993032,Leah,Jamaica Plain,42.31762622,-71.10865424,Entire home/apt,110,1,3,14-09-15,0.17,1,0
1754939,Gorgeous townhouse in Boston,9228417,Alice,Jamaica Plain,42.31227026,-71.10086091,Entire home/apt,150,1,0,,,1,13
6602167,TWO BEDROOM APARTMENT,24584716,Miriam,Jamaica Plain,42.32527017,-71.10701089,Entire home/apt,168,2,23,23-08-16,5.61,3,298
3987926,Rustic Room/Free Transit/By Subway,1480518,Lisa,Jamaica Plain,42.29558695,-71.11941564,Private room,60,1,169,14-08-16,6.94,4,159
5729845,"Cozy guest room, great location!",29709417,Jon,Jamaica Plain,42.29812412,-71.11413549,Private room,59,1,47,26-08-16,2.78,1,346
9727523,One private room in Jamaica Plain,50199143,Paul,Jamaica Plain,42.31753771,-71.10845722,Private room,60,1,15,04-09-16,1.64,2,328
12463555,"Family friendly, great location",67325902,Brooke,Jamaica Plain,42.30683414,-71.11331231,Entire home/apt,145,2,7,16-08-16,1.69,1,0
9137560,Cozy & Private Room close to city,47588894,Rebecca,Jamaica Plain,42.30720226,-71.1195889,Private room,80,1,1,01-11-15,0.1,1,0
3616081,Jamaica Plain's Urban Oasis,18190121,Andrea,Jamaica Plain,42.31961969,-71.10482911,Entire home/apt,114,2,127,04-09-16,5.08,2,334
8908145,"Gracious, stunning, with fireplace",45402419,Jil,Jamaica Plain,42.31026209,-71.1125744,Private room,170,2,2,04-06-16,0.42,3,364
554720,Boston Charm - Condo,2727109,Tom,Jamaica Plain,42.31856881,-71.11415408,Entire home/apt,240,3,108,19-08-16,2.25,1,308
